"mag_id","cluster","ORF","KO","description","B","C","COG_category","CAZy"
"L081_bin.4","Group 5","L081_bin.4_109789_1","K00394","adenylylsulfate reductase, subunit A","Energy metabolism","Sulfur metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_109789_2","K00395","adenylylsulfate reductase, subunit B","Energy metabolism","Sulfur metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_165768_26","K11181","dissimilatory sulfite reductase beta subunit","Energy metabolism","Sulfur metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_165768_27","K11180","dissimilatory sulfite reductase alpha subunit","Energy metabolism","Sulfur metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_397373_5","K08358","tetrathionate reductase subunit B","Energy metabolism","Sulfur metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_397373_7","K08357","tetrathionate reductase subunit A","Energy metabolism","Sulfur metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_419877_16","K00958","sulfate adenylyltransferase","Energy metabolism","Sulfur metabolism","P","-"
"L081_bin.4","Group 5","L081_bin.4_467354_7","K17218","sulfide:quinone oxidoreductase","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.12","Group 4","L082_bin.12_121475_1","K02439","thiosulfate sulfurtransferase","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.12","Group 4","L082_bin.12_177993_8","K08354","thiosulfate reductase cytochrome b subunit","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_216973_1","K00390","phosphoadenosine phosphosulfate reductase","Energy metabolism","Sulfur metabolism","EH","-"
"L082_bin.12","Group 4","L082_bin.12_223617_1","K08358","tetrathionate reductase subunit B","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_223617_2","K08359","tetrathionate reductase subunit C","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_223617_3","K08357","tetrathionate reductase subunit A","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_263081_1","K00957","sulfate adenylyltransferase subunit 2","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.12","Group 4","L082_bin.12_345239_4","K20035","3-(methylthio)propanoyl-CoA dehydrogenase","Energy metabolism","Sulfur metabolism","I","-"
"L082_bin.12","Group 4","L082_bin.12_36944_10","K00381","sulfite reductase (NADPH) hemoprotein beta-component","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_452092_2","K23163","sulfate/thiosulfate transport system substrate-binding protein","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.12","Group 4","L082_bin.12_471296_8","K17230","cytochrome subunit of sulfide dehydrogenase","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_59815_3","K17229","sulfide dehydrogenase [flavocytochrome c] flavoprotein chain","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.12","Group 4","L082_bin.12_60606_6","K02045","sulfate/thiosulfate transport system ATP-binding protein","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.18","Group 1","L082_bin.18_380990_2","K01011","sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.18","Group 1","L082_bin.18_525927_1","K15554","sulfonate transport system permease protein","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.19","Group 4","L082_bin.19_100499_11","K20035","3-(methylthio)propanoyl-CoA dehydrogenase","Energy metabolism","Sulfur metabolism","I","-"
"L082_bin.19","Group 4","L082_bin.19_294721_1","K00957","sulfate adenylyltransferase subunit 2","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.19","Group 4","L082_bin.19_416570_3","K17218","sulfide:quinone oxidoreductase","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.19","Group 4","L082_bin.19_424900_1","K00299","FMN reductase","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.19","Group 4","L082_bin.19_503794_5","K01011","sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.25","Group 4","L082_bin.25_107605_2","K00988","sulfate adenylyltransferase (ADP) / ATP adenylyltransferase","Energy metabolism","Sulfur metabolism","F","-"
"L082_bin.25","Group 4","L082_bin.25_132207_6","K00957","sulfate adenylyltransferase subunit 2","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.25","Group 4","L082_bin.25_176452_9","K20035","3-(methylthio)propanoyl-CoA dehydrogenase","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_204847_7","K17225","sulfane dehydrogenase subunit SoxC","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.25","Group 4","L082_bin.25_204847_8","K22622","S-disulfanyl-L-cysteine oxidoreductase SoxD","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_299015_4","K00860","adenylylsulfate kinase","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.25","Group 4","L082_bin.25_299902_44","K17230","cytochrome subunit of sulfide dehydrogenase","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_369806_22","K17229","sulfide dehydrogenase [flavocytochrome c] flavoprotein chain","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.25","Group 4","L082_bin.25_39659_4","K08358","tetrathionate reductase subunit B","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_39659_5","K08359","tetrathionate reductase subunit C","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_39659_6","K08357","tetrathionate reductase subunit A","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_6804_20","K00956","sulfate adenylyltransferase subunit 1","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.25","Group 4","L082_bin.25_6804_23","K00390","phosphoadenosine phosphosulfate reductase","Energy metabolism","Sulfur metabolism","EH","-"
"L082_bin.25","Group 4","L082_bin.25_6804_25","K00381","sulfite reductase (NADPH) hemoprotein beta-component","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_79797_1","K08354","thiosulfate reductase cytochrome b subunit","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_8054_14","K17218","sulfide:quinone oxidoreductase","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.26","Group 4","L082_bin.26_123378_25","K20035","3-(methylthio)propanoyl-CoA dehydrogenase","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.26","Group 4","L082_bin.26_134125_5","K17218","sulfide:quinone oxidoreductase","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.26","Group 4","L082_bin.26_216805_11","K01011","sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.26","Group 4","L082_bin.26_282398_6","K22622","S-disulfanyl-L-cysteine oxidoreductase SoxD","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.26","Group 4","L082_bin.26_305478_4","K15554","sulfonate transport system permease protein","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.26","Group 4","L082_bin.26_481021_3","K17230","cytochrome subunit of sulfide dehydrogenase","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.26","Group 4","L082_bin.26_481021_4","K17229","sulfide dehydrogenase [flavocytochrome c] flavoprotein chain","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.26","Group 4","L082_bin.26_490945_3","K00381","sulfite reductase (NADPH) hemoprotein beta-component","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.26","Group 4","L082_bin.26_490945_6","K00957","sulfate adenylyltransferase subunit 2","Energy metabolism","Sulfur metabolism","EH","-"
"L082_bin.26","Group 4","L082_bin.26_490945_7","K00956","sulfate adenylyltransferase subunit 1","Energy metabolism","Sulfur metabolism","H","-"
"L082_bin.27","Group 4","L082_bin.27_17208_3","K20035","3-(methylthio)propanoyl-CoA dehydrogenase","Energy metabolism","Sulfur metabolism","I","-"
"L082_bin.27","Group 4","L082_bin.27_326956_1","K00988","sulfate adenylyltransferase (ADP) / ATP adenylyltransferase","Energy metabolism","Sulfur metabolism","F","-"
"L082_bin.27","Group 4","L082_bin.27_356530_1","K17230","cytochrome subunit of sulfide dehydrogenase","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.27","Group 4","L082_bin.27_36877_1","K17229","sulfide dehydrogenase [flavocytochrome c] flavoprotein chain","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.27","Group 4","L082_bin.27_408516_4","K01011","sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.27","Group 4","L082_bin.27_510895_2","K02047","sulfate/thiosulfate transport system permease protein","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.27","Group 4","L082_bin.27_510895_3","K02046","sulfate/thiosulfate transport system permease protein","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.27","Group 4","L082_bin.27_529982_1","K08359","tetrathionate reductase subunit C","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.27","Group 4","L082_bin.27_529982_2","K08358","tetrathionate reductase subunit B","Energy metabolism","Sulfur metabolism","C","-"
"L082_bin.27","Group 4","L082_bin.27_75796_3","K17218","sulfide:quinone oxidoreductase","Energy metabolism","Sulfur metabolism","S","-"
"L082_bin.9","Group 3","L082_bin.9_80692_6","K00957","sulfate adenylyltransferase subunit 2","Energy metabolism","Sulfur metabolism","EH","-"
"L082_bin.9","Group 3","L082_bin.9_80692_7","K00956","sulfate adenylyltransferase subunit 1","Energy metabolism","Sulfur metabolism","P","-"
"L082_bin.9","Group 3","L082_bin.9_80692_8","K00392","sulfite reductase (ferredoxin)","Energy metabolism","Sulfur metabolism","C","-"
"L001_bin.14","Group 3","L001_bin.14_71050_5","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L001_bin.7","Group 1","L001_bin.7_193904_6","K16176","methylamine---corrinoid protein Co-methyltransferase","Energy metabolism","Methane metabolism","S","-"
"L005_bin.1","Group 3","L005_bin.1_200911_4","K22083","methylamine---glutamate N-methyltransferase subunit C","Energy metabolism","Methane metabolism","E","-"
"L036_bin.10","Group 5","L036_bin.10_242805_7","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","CH","-"
"L036_bin.10","Group 5","L036_bin.10_309495_1","K19793","(5-formylfuran-3-yl)methyl phosphate transaminase","Energy metabolism","Methane metabolism","E","-"
"L036_bin.17","Group 1","L036_bin.17_13944_2","K22083","methylamine---glutamate N-methyltransferase subunit C","Energy metabolism","Methane metabolism","E","-"
"L036_bin.17","Group 1","L036_bin.17_158278_22","K14083","trimethylamine---corrinoid protein Co-methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L036_bin.17","Group 1","L036_bin.17_18037_3","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L036_bin.1","Group 5","L036_bin.1_225839_36","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L036_bin.22","Group 5","L036_bin.22_74931_11","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L038_bin.23","Group 1","L038_bin.23_480325_1","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L038_bin.25","Group 1","L038_bin.25_275012_6","K14083","trimethylamine---corrinoid protein Co-methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L039_bin.10","Group 4","L039_bin.10_151968_2","K00320","5,10-methylenetetrahydromethanopterin reductase","Energy metabolism","Methane metabolism","C","-"
"L039_bin.13","Group 5","L039_bin.13_227053_107","K00320","5,10-methylenetetrahydromethanopterin reductase","Energy metabolism","Methane metabolism","C","-"
"L039_bin.4","Group 5","L039_bin.4_161245_55","K00320","5,10-methylenetetrahydromethanopterin reductase","Energy metabolism","Methane metabolism","C","-"
"L040_bin.10","Group 3","L040_bin.10_485398_4","K22083","methylamine---glutamate N-methyltransferase subunit C","Energy metabolism","Methane metabolism","E","-"
"L040_bin.20","Group 4","L040_bin.20_415164_4","K22083","methylamine---glutamate N-methyltransferase subunit C","Energy metabolism","Methane metabolism","E","-"
"L040_bin.21","Group 5","L040_bin.21_313577_9","K00320","5,10-methylenetetrahydromethanopterin reductase","Energy metabolism","Methane metabolism","C","-"
"L078_bin.17","Group 3","L078_bin.17_301143_14","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_113258_4","K00399","methyl-coenzyme M reductase alpha subunit","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_113258_5","K00402","methyl-coenzyme M reductase gamma subunit","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_113258_6","K03421","methyl-coenzyme M reductase subunit C","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_113258_7","K03422","methyl-coenzyme M reductase subunit D","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_113258_8","K00401","methyl-coenzyme M reductase beta subunit","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_149324_14","K09733","(5-formylfuran-3-yl)methyl phosphate synthase","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_149324_8","K00319","methylenetetrahydromethanopterin dehydrogenase","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_162873_3","K00584","tetrahydromethanopterin S-methyltransferase subunit H","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_162873_4","K00577","tetrahydromethanopterin S-methyltransferase subunit A","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_164530_4","K10978","methanogen homoisocitrate dehydrogenase","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_193415_4","K14080","[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_202188_4","K11261","formylmethanofuran dehydrogenase subunit E","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_210402_8","K00400","methyl coenzyme M reductase system, component A2","Energy metabolism","Methane metabolism","E","-"
"L078_bin.37","Group 2","L078_bin.37_211574_3","K14083","trimethylamine---corrinoid protein Co-methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_211574_5","K14084","trimethylamine corrinoid protein","Energy metabolism","Methane metabolism","S","-"
"L078_bin.37","Group 2","L078_bin.37_234952_2","K14081","methanol corrinoid protein","Energy metabolism","Methane metabolism","S","-"
"L078_bin.37","Group 2","L078_bin.37_28924_4","K00201","formylmethanofuran dehydrogenase subunit B","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_28924_5","K00203","formylmethanofuran dehydrogenase subunit D","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_28924_6","K00202","formylmethanofuran dehydrogenase subunit C","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_28924_7","K00200","formylmethanofuran dehydrogenase subunit A","Energy metabolism","Methane metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_290384_3","K19793","(5-formylfuran-3-yl)methyl phosphate transaminase","Energy metabolism","Methane metabolism","E","-"
"L078_bin.37","Group 2","L078_bin.37_327570_13","K22083","methylamine---glutamate N-methyltransferase subunit C","Energy metabolism","Methane metabolism","E","-"
"L078_bin.37","Group 2","L078_bin.37_342686_4","K04480","methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_358376_10","K16176","methylamine---corrinoid protein Co-methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_358376_8","K14082","[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase","Energy metabolism","Methane metabolism","H","-"
"L078_bin.37","Group 2","L078_bin.37_358376_9","K16177","monomethylamine corrinoid protein","Energy metabolism","Methane metabolism","S","-"
